method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<newsrepublic.RepresentativeTests: void testSearch()>,"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input']","[{}, {}]",[],newsrepublic,fox,atm,[],[],[],"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input']",0,0,0,2,NA,NA,1.0,1.0
<newsrepublic.RepresentativeTests: void testDetail()>,"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]']","[{}, {}, {}]",['id@com.foxnews.android:id/big_top_item_container'],newsrepublic,fox,atm,[],[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]'],"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input']",0,0,1,2,NA,0.0,0.6666666666666666,1.0
<newsrepublic.RepresentativeTests: void testAddBookmark()>,"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]', 'id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]']","[{}, {}, {}, {}, {}]","['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save']",newsrepublic,fox,atm,[],[],"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]']","['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input', 'id@com.mobilesrepublic.appy:id/top_more_title']",0,0,2,3,NA,0.0,0.6,2.0
<newsrepublic.RepresentativeTests: void testRemoveBookmark()>,"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]', 'id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]', 'id@com.mobilesrepublic.appy:id/back', 'id@com.mobilesrepublic.appy:id/back', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_saved', 'id@com.mobilesrepublic.appy:id/root', 'id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]']","[{}, {}, {}, {}, {}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}, {}, {""id"": ""com.foxnews.android:id/tab_icon"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[76,2083][139,2144]""}, {}, {}, {}]","['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save', 'xpath@//android.widget.ImageButton[@content-desc=""Back""]', 'id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/component_headline_item_container', 'id@com.foxnews.android:id/save']",newsrepublic,fox,atm,[],"['id@com.mobilesrepublic.appy:id/back', 'id@com.mobilesrepublic.appy:id/back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_saved']","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/root', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]']","['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input', 'id@com.mobilesrepublic.appy:id/top_more_title', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/top_more_title']",0,3,5,5,0.0,0.0,0.38461538461538464,7.0
<newsrepublic.RepresentativeTests: void testAccount()>,['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]'],[{}],['id@com.foxnews.android:id/navbar_for_you'],newsrepublic,fox,atm,[],[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]'],[],0,0,1,0,NA,0.0,0.0,1.0
<newsrepublic.RepresentativeTests: void testTextSize()>,"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_settings', 'id@com.mobilesrepublic.appy:id/setting_font_size', 'id@android:id/text1']","[{}, {}, {""id"": ""com.foxnews.android:id/settings_bttn"", ""class"": ""android.widget.TextView"", ""bounds"": ""[42,1876][1038,2004]""}, {}, {}]","['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/scale_text']",newsrepublic,fox,atm,['id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_settings'],[],"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@android:id/text1']","['id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/setting_font_size']",1,0,2,2,1.0,0.3333333333333333,0.6,3.0
<newsrepublic.RepresentativeTests: void testCategory()>,['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.RelativeLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.widget.FrameLayout[2]'],[{}],"['id@com.foxnews.android:id/navbar_browse', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]']",newsrepublic,fox,atm,[],[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.RelativeLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.widget.FrameLayout[2]'],[],0,0,1,0,NA,0.0,0.0,2.0
<newsrepublic.RepresentativeTests: void testContact()>,"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_feedback']","[{}, {}, {""id"": ""com.foxnews.android:id/tab_icon"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[76,2083][139,2144]""}]","['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[10]']",newsrepublic,fox,atm,[],['id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_feedback'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]'],['id@com.mobilesrepublic.appy:id/siginin_back'],0,1,1,1,0.0,0.0,0.3333333333333333,3.0
<newsrepublic.RepresentativeTests: void testMenu()>,"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back']","[{}, {}]","['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn']",newsrepublic,fox,atm,[],[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]'],['id@com.mobilesrepublic.appy:id/siginin_back'],0,0,1,1,NA,0.0,0.5,2.0
<newsrepublic.RepresentativeTests: void testTerms()>,"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_settings', 'id@com.mobilesrepublic.appy:id/privacy_safety', 'id@com.mobilesrepublic.appy:id/privacy_setting_service_terms']","[{}, {}, {""id"": ""com.foxnews.android:id/settings_bttn"", ""class"": ""android.widget.TextView"", ""bounds"": ""[42,1876][1038,2004]""}, {}, {}]","['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]']",newsrepublic,fox,atm,['id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_settings'],[],"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/privacy_setting_service_terms']","['id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/privacy_safety']",1,0,2,2,1.0,0.3333333333333333,0.6,3.0
<newsrepublic.RepresentativeTests: void testSearch()>,"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input']","[{}, {""id"": ""jp.gocro.smartnews.android:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[168,95][1059,190]""}]","['id@jp.gocro.smartnews.android:id/searchTextView', 'id@jp.gocro.smartnews.android:id/search_src_text']",newsrepublic,smartnews,atm,['id@com.mobilesrepublic.appy:id/search_input'],[],['id@com.mobilesrepublic.appy:id/search_bar_layout'],[],1,0,1,0,1.0,0.5,0.5,1.0
<newsrepublic.RepresentativeTests: void testDetail()>,"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]']","[{}, {""id"": ""jp.gocro.smartnews.android:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[168,95][1059,190]""}, {}]","['id@jp.gocro.smartnews.android:id/searchTextView', 'id@jp.gocro.smartnews.android:id/search_src_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[1]']",newsrepublic,smartnews,atm,['id@com.mobilesrepublic.appy:id/search_input'],[],"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]']",[],1,0,2,0,1.0,0.3333333333333333,0.3333333333333333,2.0
<newsrepublic.RepresentativeTests: void testAddBookmark()>,"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]', 'id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]']","[{}, {""id"": ""jp.gocro.smartnews.android:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[168,95][1059,190]""}, {}, {}, {}]",[],newsrepublic,smartnews,atm,['id@com.mobilesrepublic.appy:id/search_input'],[],"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]']","['id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]']",1,0,2,2,1.0,0.3333333333333333,0.6,2.0
<newsrepublic.RepresentativeTests: void testRemoveBookmark()>,"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'id@com.mobilesrepublic.appy:id/search_input', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]', 'id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]', 'id@com.mobilesrepublic.appy:id/back', 'id@com.mobilesrepublic.appy:id/back', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_saved', 'id@com.mobilesrepublic.appy:id/root', 'id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]']","[{}, {""id"": ""jp.gocro.smartnews.android:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[168,95][1059,190]""}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]",[],newsrepublic,smartnews,atm,['id@com.mobilesrepublic.appy:id/search_input'],[],"['id@com.mobilesrepublic.appy:id/search_bar_layout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/com.ss.android.uilib.base.page.slideback.SlideFrameLayout/android.widget.RelativeLayout/android.webkit.WebView/android.webkit.WebView/android.view.View/android.view.View[2]/android.view.View/android.widget.ListView/android.view.View[2]', 'id@com.mobilesrepublic.appy:id/root']","['id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]', 'id@com.mobilesrepublic.appy:id/back', 'id@com.mobilesrepublic.appy:id/back', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_saved', 'id@com.mobilesrepublic.appy:id/top_more_title', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/androidx.recyclerview.widget.RecyclerView[2]/android.view.ViewGroup[1]']",1,0,3,9,1.0,0.25,0.7692307692307693,6.0
<newsrepublic.RepresentativeTests: void testAccount()>,['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]'],[{}],[],newsrepublic,smartnews,atm,[],[],[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]'],0,0,0,1,NA,NA,1.0,0.0
<newsrepublic.RepresentativeTests: void testTextSize()>,"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_settings', 'id@com.mobilesrepublic.appy:id/setting_font_size', 'id@android:id/text1']","[{}, {}, {}, {}, {""id"": ""android:id/text1"", ""class"": ""android.widget.CheckedTextView"", ""bounds"": ""[69,1133][1011,1259]""}]","['id@jp.gocro.smartnews.android:id/settingButton', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[3]', 'id@android:id/text1']",newsrepublic,smartnews,atm,['id@android:id/text1'],[],"['id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_settings', 'id@com.mobilesrepublic.appy:id/setting_font_size']","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back']",1,0,2,2,1.0,0.3333333333333333,0.6,2.0
<newsrepublic.RepresentativeTests: void testCategory()>,['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.RelativeLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.widget.FrameLayout[2]'],[{}],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.RelativeLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.view.View[1]'],newsrepublic,smartnews,atm,[],[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.RelativeLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.widget.FrameLayout[2]'],[],0,0,1,0,NA,0.0,0.0,1.0
