method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<FiveMiles.RepresentativeTests: void testTerms()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_setting', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.LinearLayout[2]/android.widget.LinearLayout[4]']","[{""id"": ""com.groupon:id/done"", ""class"": ""android.widget.Button"", ""bounds"": ""[195,2005][1245,2173]""}, {""id"": ""com.groupon:id/fragment_log_in_sign_up_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,626][1384,764]""}, {""id"": ""com.groupon:id/fragment_log_in_sign_up_password"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,799][1384,937]""}, {""id"": ""com.groupon:id/done"", ""class"": ""android.widget.Button"", ""bounds"": ""[195,2005][1245,2173]""}, {}, {}, {}]","['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout', 'id@com.groupon:id/terms_of_use']",5miles,groupon,atm,"['id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_login']","['id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_setting', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.LinearLayout[2]/android.widget.LinearLayout[4]']",[],2,2,3,0,0.5,0.4,0.2857142857142857,5.0
<FiveMiles.RepresentativeTests: void testSignIn()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}]","['id@com.ebay.mobile:id/button_sign_in', 'id@com.ebay.mobile:id/button_classic', 'id@com.ebay.mobile:id/edit_text_username', 'xpath@//android.widget.LinearLayout[@content-desc=""Sign in""]/android.widget.RelativeLayout/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.EditText', 'id@com.ebay.mobile:id/button_sign_in']",5miles,ebay,atm,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_login']",[],[],2,2,0,0,0.5,1.0,0.5,3.0
<FiveMiles.RepresentativeTests: void testSignUp()>,"['id@com.thirdrock.fivemiles:id/sign_up', 'id@com.thirdrock.fivemiles:id/login_first_name', 'id@com.thirdrock.fivemiles:id/login_last_name', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/register_register']","[{""id"": ""com.ebay.mobile:id/button_register"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1763][1384,1931]""}, {""id"": ""com.ebay.mobile:id/et_first_name"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,916][1384,1065]""}, {""id"": ""com.ebay.mobile:id/et_last_name"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,1196][1384,1345]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {}]","['id@com.ebay.mobile:id/button_register', 'id@com.ebay.mobile:id/button_classic', 'id@com.ebay.mobile:id/et_email', 'id@com.ebay.mobile:id/et_first_name', 'id@com.ebay.mobile:id/et_last_name', 'id@com.ebay.mobile:id/bt_continue', 'id@com.ebay.mobile:id/et_temp', 'id@com.ebay.mobile:id/bt_create_your_account']",5miles,ebay,atm,"['id@com.thirdrock.fivemiles:id/sign_up', 'id@com.thirdrock.fivemiles:id/login_first_name', 'id@com.thirdrock.fivemiles:id/login_last_name', 'id@com.thirdrock.fivemiles:id/login_password']",['id@com.thirdrock.fivemiles:id/login_email'],['id@com.thirdrock.fivemiles:id/register_register'],[],4,1,1,0,0.8,0.8,0.6666666666666666,4.0
<FiveMiles.RepresentativeTests: void testAbout()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_setting', 'id@com.thirdrock.fivemiles:id/setting_aboutus']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {}, {}]","['id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/menuitem_settings', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.view.ViewGroup/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[6]/android.widget.RelativeLayout']",5miles,ebay,atm,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_login']","['id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_setting', 'id@com.thirdrock.fivemiles:id/setting_aboutus']",[],2,2,3,0,0.5,0.4,0.2857142857142857,5.0
<FiveMiles.RepresentativeTests: void testAccount()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_edit_profile']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {}]","['id@com.ebay.mobile:id/button_sign_in', 'id@com.ebay.mobile:id/button_classic', 'id@com.ebay.mobile:id/edit_text_username', 'xpath@//android.widget.LinearLayout[@content-desc=""Sign in""]/android.widget.RelativeLayout/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.EditText', 'id@com.ebay.mobile:id/button_sign_in', 'id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/textview_sign_in_status']",5miles,ebay,atm,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_login']","['id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_edit_profile']",[],2,2,2,0,0.5,0.5,0.3333333333333333,5.0
<FiveMiles.RepresentativeTests: void testCategory()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.TabHost/android.widget.FrameLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.LinearLayout[1]/android.widget.TextView']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {}]","['xpath@//android.widget.TextView[@content-desc=""Categories button""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]/android.widget.ImageView']",5miles,ebay,atm,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_login']","['id@com.thirdrock.fivemiles:id/main_tab_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.TabHost/android.widget.FrameLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.LinearLayout[1]/android.widget.TextView']",[],2,2,2,0,0.5,0.5,0.3333333333333333,5.0
<FiveMiles.RepresentativeTests: void testHelp()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_help']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {}]","['id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/menuitem_help_contact']",5miles,ebay,atm,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_login']","['id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_help']",[],2,2,2,0,0.5,0.5,0.3333333333333333,5.0
<FiveMiles.RepresentativeTests: void testMenu()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_profile']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}]",['id@com.ebay.mobile:id/home'],5miles,ebay,atm,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_login']",['id@com.thirdrock.fivemiles:id/main_tab_profile'],[],2,2,1,0,0.5,0.6666666666666666,0.4,4.0
<FiveMiles.RepresentativeTests: void testSearch()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/lbl_search', 'id@com.thirdrock.fivemiles:id/edt_keyword_search']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {""id"": ""com.ebay.mobile:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[196,234][1132,360]""}]","['id@com.ebay.mobile:id/search_box', 'id@com.ebay.mobile:id/search_src_text']",5miles,ebay,atm,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/edt_keyword_search']","['id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_login']",['id@com.thirdrock.fivemiles:id/lbl_search'],[],3,2,1,0,0.6,0.75,0.5,4.0
<FiveMiles.RepresentativeTests: void testFilter()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/lbl_search', 'id@com.thirdrock.fivemiles:id/edt_keyword_search', 'id@com.thirdrock.fivemiles:id/ic_filter', 'id@com.thirdrock.fivemiles:id/txt_sort_order', 'id@com.thirdrock.fivemiles:id/cbx_sort_price_asc', 'id@com.thirdrock.fivemiles:id/btn_save_filter']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {""id"": ""com.ebay.mobile:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[196,234][1132,360]""}, {""id"": ""com.ebay.mobile:id/button_filter"", ""class"": ""android.widget.Button"", ""bounds"": ""[1176,367][1440,563]""}, {""id"": ""com.ebay.mobile:id/button_sort"", ""class"": ""android.widget.Button"", ""bounds"": ""[936,367][1172,563]""}, {}, {""id"": ""com.ebay.mobile:id/button_follow"", ""class"": ""android.widget.Button"", ""bounds"": ""[0,367][936,563]""}]","['id@com.ebay.mobile:id/search_box', 'id@com.ebay.mobile:id/search_src_text', 'id@com.ebay.mobile:id/button_sort', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.ListView/android.widget.LinearLayout[2]/android.widget.CheckedTextView']",5miles,ebay,atm,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/edt_keyword_search', 'id@com.thirdrock.fivemiles:id/txt_sort_order']","['id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/ic_filter', 'id@com.thirdrock.fivemiles:id/btn_save_filter']","['id@com.thirdrock.fivemiles:id/lbl_search', 'id@com.thirdrock.fivemiles:id/cbx_sort_price_asc']",[],4,4,2,0,0.5,0.6666666666666666,0.4,6.0
<FiveMiles.RepresentativeTests: void testDetail()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/lbl_search', 'id@com.thirdrock.fivemiles:id/edt_keyword_search', 'id@com.thirdrock.fivemiles:id/home_location_item_image']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {""id"": ""com.ebay.mobile:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[196,234][1132,360]""}, {""id"": ""com.ebay.mobile:id/home"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}]","['id@com.ebay.mobile:id/search_box', 'id@com.ebay.mobile:id/search_src_text', 'id@com.ebay.mobile:id/image']",5miles,ebay,atm,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/edt_keyword_search']","['id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/home_location_item_image']",['id@com.thirdrock.fivemiles:id/lbl_search'],[],3,3,1,0,0.5,0.75,0.42857142857142855,5.0
<FiveMiles.RepresentativeTests: void testAddress()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_edit_profile', 'id@com.thirdrock.fivemiles:id/my_profile_shipping_address', 'xpath@//android.view.View[@text=""Add new address""]']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {}, {}, {}]",[],5miles,ebay,atm,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_login']","['id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_edit_profile']","['id@com.thirdrock.fivemiles:id/my_profile_shipping_address', 'xpath@//android.view.View[@text=""Add new address""]']",2,2,2,2,0.5,0.5,0.5,6.0
