method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<FiveMiles.RepresentativeTests: void testAccount()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_edit_profile']","[{""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {}, {}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'id@com.contextlogic.geek:id/menu_view_profile_arrow']",5miles,geek,gtm,['id@com.thirdrock.fivemiles:id/login_login'],"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_edit_profile']",[],1,3,2,0,0.25,0.3333333333333333,0.16666666666666666,5.0
<FiveMiles.RepresentativeTests: void testCategory()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.TabHost/android.widget.FrameLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.LinearLayout[1]/android.widget.TextView']","[{""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {}, {}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout/android.widget.TextView[3]']",5miles,geek,gtm,['id@com.thirdrock.fivemiles:id/login_login'],"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.TabHost/android.widget.FrameLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.LinearLayout[1]/android.widget.TextView'],['id@com.thirdrock.fivemiles:id/main_tab_search'],1,3,1,1,0.25,0.5,0.3333333333333333,4.0
<FiveMiles.RepresentativeTests: void testHelp()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_help']","[{""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {}, {}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[10]']",5miles,geek,gtm,['id@com.thirdrock.fivemiles:id/login_login'],"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_help']",[],1,3,2,0,0.25,0.3333333333333333,0.16666666666666666,5.0
<FiveMiles.RepresentativeTests: void testMenu()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_profile']","[{""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]']",5miles,geek,gtm,['id@com.thirdrock.fivemiles:id/login_login'],"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password']",['id@com.thirdrock.fivemiles:id/main_tab_profile'],[],1,3,1,0,0.25,0.5,0.2,4.0
<FiveMiles.RepresentativeTests: void testSearch()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/lbl_search', 'id@com.thirdrock.fivemiles:id/edt_keyword_search']","[{""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {}, {}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/search_src_text']",5miles,geek,gtm,['id@com.thirdrock.fivemiles:id/login_login'],"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/lbl_search', 'id@com.thirdrock.fivemiles:id/edt_keyword_search']",[],1,3,2,0,0.25,0.3333333333333333,0.16666666666666666,5.0
<FiveMiles.RepresentativeTests: void testFilter()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/lbl_search', 'id@com.thirdrock.fivemiles:id/edt_keyword_search', 'id@com.thirdrock.fivemiles:id/ic_filter', 'id@com.thirdrock.fivemiles:id/txt_sort_order', 'id@com.thirdrock.fivemiles:id/cbx_sort_price_asc', 'id@com.thirdrock.fivemiles:id/btn_save_filter']","[{""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {}, {}, {}, {}, {}, {""id"": ""com.contextlogic.geek:id/fragment_filter_done"", ""class"": ""android.widget.TextView"", ""bounds"": ""[876,2582][1405,2621]""}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Filter""]', 'id@com.contextlogic.geek:id/filter_fragment_row_main_text', 'id@com.contextlogic.geek:id/fragment_filter_done']",5miles,geek,gtm,"['id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/btn_save_filter']","['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/lbl_search', 'id@com.thirdrock.fivemiles:id/edt_keyword_search', 'id@com.thirdrock.fivemiles:id/ic_filter']","['id@com.thirdrock.fivemiles:id/txt_sort_order', 'id@com.thirdrock.fivemiles:id/cbx_sort_price_asc']",2,3,3,2,0.4,0.4,0.4,5.0
<FiveMiles.RepresentativeTests: void testDetail()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/lbl_search', 'id@com.thirdrock.fivemiles:id/edt_keyword_search', 'id@com.thirdrock.fivemiles:id/home_location_item_image']","[{""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {}, {}, {}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/search_src_text', 'id@com.contextlogic.geek:id/product_feed_image']",5miles,geek,gtm,['id@com.thirdrock.fivemiles:id/login_login'],"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/lbl_search', 'id@com.thirdrock.fivemiles:id/edt_keyword_search', 'id@com.thirdrock.fivemiles:id/home_location_item_image']",[],1,3,3,0,0.25,0.25,0.14285714285714285,6.0
<FiveMiles.RepresentativeTests: void testAddress()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_edit_profile', 'id@com.thirdrock.fivemiles:id/my_profile_shipping_address', 'xpath@//android.view.View[@text=""Add new address""]']","[{""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {}, {}, {}, {}]",[],5miles,geek,gtm,['id@com.thirdrock.fivemiles:id/login_login'],"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_edit_profile']","['id@com.thirdrock.fivemiles:id/my_profile_shipping_address', 'xpath@//android.view.View[@text=""Add new address""]']",1,3,2,2,0.25,0.3333333333333333,0.375,6.0
<FiveMiles.RepresentativeTests: void testTerms()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login', 'id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_setting', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.LinearLayout[2]/android.widget.LinearLayout[4]']","[{""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,1136][1052,1208]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {}, {}, {}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[13]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.ListView/android.widget.FrameLayout[4]']",5miles,geek,gtm,['id@com.thirdrock.fivemiles:id/login_login'],"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password']","['id@com.thirdrock.fivemiles:id/main_tab_profile', 'id@com.thirdrock.fivemiles:id/profile_setting', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.LinearLayout[2]/android.widget.LinearLayout[4]']",[],1,3,3,0,0.25,0.25,0.14285714285714285,6.0
<FiveMiles.RepresentativeTests: void testSignIn()>,"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/login_login']","[{""id"": ""com.contextlogic.home:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1425][1384,1565]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_terms_policy_full_ver"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {""id"": ""com.contextlogic.home:id/login_fragment_terms_policy_full_ver"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1425][1384,1565]""}]","['id@com.contextlogic.home:id/login_fragment_sign_in_button', 'id@com.contextlogic.home:id/sign_in_fragment_email_text', 'id@com.contextlogic.home:id/sign_in_fragment_password_text', 'id@com.contextlogic.home:id/sign_in_fragment_sign_in_button']",5miles,home,gtm,['id@com.thirdrock.fivemiles:id/login_login'],"['id@com.thirdrock.fivemiles:id/sign_in', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password']",[],[],1,3,0,0,0.25,1.0,0.25,3.0
<FiveMiles.RepresentativeTests: void testSignUp()>,"['id@com.thirdrock.fivemiles:id/sign_up', 'id@com.thirdrock.fivemiles:id/login_first_name', 'id@com.thirdrock.fivemiles:id/login_last_name', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/register_register']","[{""id"": ""com.contextlogic.home:id/sign_in_fragment_create_account_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1863][1384,2003]""}, {""id"": ""com.contextlogic.home:id/login_fragment_terms_policy_full_ver"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {""id"": ""com.contextlogic.home:id/login_fragment_terms_policy_full_ver"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_terms_policy_full_ver"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {""id"": ""com.contextlogic.home:id/login_fragment_terms_policy_full_ver"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {""id"": ""com.contextlogic.home:id/login_fragment_terms_policy_full_ver"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}]","['id@com.contextlogic.home:id/create_account_fragment_first_name_text', 'id@com.contextlogic.home:id/create_account_fragment_last_name_text', 'id@com.contextlogic.home:id/create_account_fragment_email_text', 'id@com.contextlogic.home:id/create_account_fragment_password_text', 'id@com.contextlogic.home:id/create_account_fragment_create_account_button']",5miles,home,gtm,[],"['id@com.thirdrock.fivemiles:id/sign_up', 'id@com.thirdrock.fivemiles:id/login_first_name', 'id@com.thirdrock.fivemiles:id/login_last_name', 'id@com.thirdrock.fivemiles:id/login_email', 'id@com.thirdrock.fivemiles:id/login_password', 'id@com.thirdrock.fivemiles:id/register_register']",[],[],0,6,0,0,0.0,NA,0.0,6.0
